city_name,batch,treatment_year,year,treated,post,is_pilot
焦作市,2,2014,2017,1,1,1
焦作市,2,2014,2018,1,1,1
焦作市,2,2014,2019,1,1,1
焦作市,2,2014,2020,1,1,1
焦作市,2,2014,2021,1,1,1
焦作市,2,2014,2022,1,1,1
焦作市,2,2014,2023,1,1,1
许昌市,2,2014,2008,0,0,1
许昌市,2,2014,2009,0,0,1
许昌市,2,2014,2010,0,0,1
许昌市,2,2014,2011,0,0,1
许昌市,2,2014,2012,0,0,1
许昌市,2,2014,2013,0,0,1
许昌市,2,2014,2014,1,1,1
许昌市,2,2014,2015,1,1,1
许昌市,2,2014,2016,1,1,1
许昌市,2,2014,2017,1,1,1
许昌市,2,2014,2018,1,1,1
许昌市,2,2014,2019,1,1,1
许昌市,2,2014,2020,1,1,1
许昌市,2,2014,2021,1,1,1
许昌市,2,2014,2022,1,1,1
许昌市,2,2014,2023,1,1,1
开封市,2,2014,2008,0,0,1
开封市,2,2014,2009,0,0,1
开封市,2,2014,2010,0,0,1
开封市,2,2014,2011,0,0,1
开封市,2,2014,2012,0,0,1
开封市,2,2014,2013,0,0,1
开封市,2,2014,2014,1,1,1
开封市,2,2014,2015,1,1,1
开封市,2,2014,2016,1,1,1
开封市,2,2014,2017,1,1,1
开封市,2,2014,2018,1,1,1
开封市,2,2014,2019,1,1,1
开封市,2,2014,2020,1,1,1
开封市,2,2014,2021,1,1,1
开封市,2,2014,2022,1,1,1
开封市,2,2014,2023,1,1,1
平顶山市,2,2014,2008,0,0,1
平顶山市,2,2014,2009,0,0,1
平顶山市,2,2014,2010,0,0,1
平顶山市,2,2014,2011,0,0,1
平顶山市,2,2014,2012,0,0,1
平顶山市,2,2014,2013,0,0,1
平顶山市,2,2014,2014,1,1,1
平顶山市,2,2014,2015,1,1,1
平顶山市,2,2014,2016,1,1,1
平顶山市,2,2014,2017,1,1,1
平顶山市,2,2014,2018,1,1,1
平顶山市,2,2014,2019,1,1,1
平顶山市,2,2014,2020,1,1,1
平顶山市,2,2014,2021,1,1,1
平顶山市,2,2014,2022,1,1,1
平顶山市,2,2014,2023,1,1,1
安阳市,2,2014,2008,0,0,1
安阳市,2,2014,2009,0,0,1
安阳市,2,2014,2010,0,0,1
安阳市,2,2014,2011,0,0,1
安阳市,2,2014,2012,0,0,1
安阳市,2,2014,2013,0,0,1
安阳市,2,2014,2014,1,1,1
安阳市,2,2014,2015,1,1,1
安阳市,2,2014,2016,1,1,1
安阳市,2,2014,2017,1,1,1
安阳市,2,2014,2018,1,1,1
安阳市,2,2014,2019,1,1,1
安阳市,2,2014,2020,1,1,1
安阳市,2,2014,2021,1,1,1
安阳市,2,2014,2022,1,1,1
安阳市,2,2014,2023,1,1,1
黄石市,2,2014,2008,0,0,1
黄石市,2,2014,2009,0,0,1
黄石市,2,2014,2010,0,0,1
黄石市,2,2014,2011,0,0,1
黄石市,2,2014,2012,0,0,1
黄石市,2,2014,2013,0,0,1
黄石市,2,2014,2014,1,1,1
黄石市,2,2014,2015,1,1,1
黄石市,2,2014,2016,1,1,1
黄石市,2,2014,2017,1,1,1
黄石市,2,2014,2018,1,1,1
黄石市,2,2014,2019,1,1,1
黄石市,2,2014,2020,1,1,1
黄石市,2,2014,2021,1,1,1
黄石市,2,2014,2022,1,1,1
黄石市,2,2014,2023,1,1,1
十堰市,2,2014,2008,0,0,1
十堰市,2,2014,2009,0,0,1
十堰市,2,2014,2010,0,0,1
十堰市,2,2014,2011,0,0,1
十堰市,2,2014,2012,0,0,1
十堰市,2,2014,2013,0,0,1
十堰市,2,2014,2014,1,1,1
十堰市,2,2014,2015,1,1,1
十堰市,2,2014,2016,1,1,1
十堰市,2,2014,2017,1,1,1
十堰市,2,2014,2018,1,1,1
十堰市,2,2014,2019,1,1,1
十堰市,2,2014,2020,1,1,1
十堰市,2,2014,2021,1,1,1
十堰市,2,2014,2022,1,1,1
十堰市,2,2014,2023,1,1,1
荆门市,2,2014,2008,0,0,1
荆门市,2,2014,2009,0,0,1
荆门市,2,2014,2010,0,0,1
荆门市,2,2014,2011,0,0,1
荆门市,2,2014,2012,0,0,1
荆门市,2,2014,2013,0,0,1
荆门市,2,2014,2014,1,1,1
荆门市,2,2014,2015,1,1,1
荆门市,2,2014,2016,1,1,1
荆门市,2,2014,2017,1,1,1
荆门市,2,2014,2018,1,1,1
荆门市,2,2014,2019,1,1,1
荆门市,2,2014,2020,1,1,1
荆门市,2,2014,2021,1,1,1
荆门市,2,2014,2022,1,1,1
荆门市,2,2014,2023,1,1,1
孝感市,2,2014,2008,0,0,1
孝感市,2,2014,2009,0,0,1
孝感市,2,2014,2010,0,0,1
孝感市,2,2014,2011,0,0,1
孝感市,2,2014,2012,0,0,1
孝感市,2,2014,2013,0,0,1
孝感市,2,2014,2014,1,1,1
孝感市,2,2014,2015,1,1,1
孝感市,2,2014,2016,1,1,1
孝感市,2,2014,2017,1,1,1
孝感市,2,2014,2018,1,1,1
孝感市,2,2014,2019,1,1,1
孝感市,2,2014,2020,1,1,1
孝感市,2,2014,2021,1,1,1
孝感市,2,2014,2022,1,1,1
孝感市,2,2014,2023,1,1,1
荆州市,2,2014,2008,0,0,1
荆州市,2,2014,2009,0,0,1
荆州市,2,2014,2010,0,0,1
荆州市,2,2014,2011,0,0,1
荆州市,2,2014,2012,0,0,1
荆州市,2,2014,2013,0,0,1
荆州市,2,2014,2014,1,1,1
荆州市,2,2014,2015,1,1,1
荆州市,2,2014,2016,1,1,1
荆州市,2,2014,2017,1,1,1
荆州市,2,2014,2018,1,1,1
荆州市,2,2014,2019,1,1,1
荆州市,2,2014,2020,1,1,1
荆州市,2,2014,2021,1,1,1
荆州市,2,2014,2022,1,1,1
荆州市,2,2014,2023,1,1,1
岳阳市,2,2014,2008,0,0,1
岳阳市,2,2014,2009,0,0,1
岳阳市,2,2014,2010,0,0,1
岳阳市,2,2014,2011,0,0,1
岳阳市,2,2014,2012,0,0,1
岳阳市,2,2014,2013,0,0,1
岳阳市,2,2014,2014,1,1,1
岳阳市,2,2014,2015,1,1,1
岳阳市,2,2014,2016,1,1,1
岳阳市,2,2014,2017,1,1,1
岳阳市,2,2014,2018,1,1,1
岳阳市,2,2014,2019,1,1,1
岳阳市,2,2014,2020,1,1,1
岳阳市,2,2014,2021,1,1,1
岳阳市,2,2014,2022,1,1,1
岳阳市,2,2014,2023,1,1,1
常德市,2,2014,2008,0,0,1
常德市,2,2014,2009,0,0,1
常德市,2,2014,2010,0,0,1
常德市,2,2014,2011,0,0,1
常德市,2,2014,2012,0,0,1
常德市,2,2014,2013,0,0,1
常德市,2,2014,2014,1,1,1
常德市,2,2014,2015,1,1,1
常德市,2,2014,2016,1,1,1
常德市,2,2014,2017,1,1,1
常德市,2,2014,2018,1,1,1
常德市,2,2014,2019,1,1,1
常德市,2,2014,2020,1,1,1
常德市,2,2014,2021,1,1,1
常德市,2,2014,2022,1,1,1
常德市,2,2014,2023,1,1,1
衡阳市,2,2014,2008,0,0,1
衡阳市,2,2014,2009,0,0,1
衡阳市,2,2014,2010,0,0,1
衡阳市,2,2014,2011,0,0,1
衡阳市,2,2014,2012,0,0,1
衡阳市,2,2014,2013,0,0,1
衡阳市,2,2014,2014,1,1,1
衡阳市,2,2014,2015,1,1,1
衡阳市,2,2014,2016,1,1,1
衡阳市,2,2014,2017,1,1,1
衡阳市,2,2014,2018,1,1,1
衡阳市,2,2014,2019,1,1,1
衡阳市,2,2014,2020,1,1,1
衡阳市,2,2014,2021,1,1,1
衡阳市,2,2014,2022,1,1,1
衡阳市,2,2014,2023,1,1,1
郴州市,2,2014,2008,0,0,1
郴州市,2,2014,2009,0,0,1
郴州市,2,2014,2010,0,0,1
郴州市,2,2014,2011,0,0,1
郴州市,2,2014,2012,0,0,1
郴州市,2,2014,2013,0,0,1
郴州市,2,2014,2014,1,1,1
郴州市,2,2014,2015,1,1,1
郴州市,2,2014,2016,1,1,1
郴州市,2,2014,2017,1,1,1
郴州市,2,2014,2018,1,1,1
郴州市,2,2014,2019,1,1,1
郴州市,2,2014,2020,1,1,1
郴州市,2,2014,2021,1,1,1
郴州市,2,2014,2022,1,1,1
郴州市,2,2014,2023,1,1,1
益阳市,2,2014,2008,0,0,1
益阳市,2,2014,2009,0,0,1
益阳市,2,2014,2010,0,0,1
益阳市,2,2014,2011,0,0,1
益阳市,2,2014,2012,0,0,1
益阳市,2,2014,2013,0,0,1
益阳市,2,2014,2014,1,1,1
益阳市,2,2014,2015,1,1,1
益阳市,2,2014,2016,1,1,1
益阳市,2,2014,2017,1,1,1
益阳市,2,2014,2018,1,1,1
益阳市,2,2014,2019,1,1,1
益阳市,2,2014,2020,1,1,1
益阳市,2,2014,2021,1,1,1
益阳市,2,2014,2022,1,1,1
益阳市,2,2014,2023,1,1,1
中山市,2,2014,2008,0,0,1
中山市,2,2014,2009,0,0,1
中山市,2,2014,2010,0,0,1
中山市,2,2014,2011,0,0,1
中山市,2,2014,2012,0,0,1
中山市,2,2014,2013,0,0,1
中山市,2,2014,2014,1,1,1
中山市,2,2014,2015,1,1,1
中山市,2,2014,2016,1,1,1
中山市,2,2014,2017,1,1,1
中山市,2,2014,2018,1,1,1
中山市,2,2014,2019,1,1,1
中山市,2,2014,2020,1,1,1
中山市,2,2014,2021,1,1,1
中山市,2,2014,2022,1,1,1
中山市,2,2014,2023,1,1,1
惠州市,2,2014,2008,0,0,1
惠州市,2,2014,2009,0,0,1
惠州市,2,2014,2010,0,0,1
惠州市,2,2014,2011,0,0,1
惠州市,2,2014,2012,0,0,1
惠州市,2,2014,2013,0,0,1
惠州市,2,2014,2014,1,1,1
惠州市,2,2014,2015,1,1,1
惠州市,2,2014,2016,1,1,1
惠州市,2,2014,2017,1,1,1
惠州市,2,2014,2018,1,1,1
惠州市,2,2014,2019,1,1,1
惠州市,2,2014,2020,1,1,1
惠州市,2,2014,2021,1,1,1
惠州市,2,2014,2022,1,1,1
惠州市,2,2014,2023,1,1,1
汕头市,2,2014,2008,0,0,1
汕头市,2,2014,2009,0,0,1
汕头市,2,2014,2010,0,0,1
汕头市,2,2014,2011,0,0,1
汕头市,2,2014,2012,0,0,1
汕头市,2,2014,2013,0,0,1
汕头市,2,2014,2014,1,1,1
汕头市,2,2014,2015,1,1,1
汕头市,2,2014,2016,1,1,1
汕头市,2,2014,2017,1,1,1
汕头市,2,2014,2018,1,1,1
汕头市,2,2014,2019,1,1,1
汕头市,2,2014,2020,1,1,1
汕头市,2,2014,2021,1,1,1
汕头市,2,2014,2022,1,1,1
汕头市,2,2014,2023,1,1,1
肇庆市,2,2014,2008,0,0,1
肇庆市,2,2014,2009,0,0,1
肇庆市,2,2014,2010,0,0,1
肇庆市,2,2014,2011,0,0,1
肇庆市,2,2014,2012,0,0,1
肇庆市,2,2014,2013,0,0,1
肇庆市,2,2014,2014,1,1,1
肇庆市,2,2014,2015,1,1,1
肇庆市,2,2014,2016,1,1,1
肇庆市,2,2014,2017,1,1,1
肇庆市,2,2014,2018,1,1,1
肇庆市,2,2014,2019,1,1,1
肇庆市,2,2014,2020,1,1,1
肇庆市,2,2014,2021,1,1,1
肇庆市,2,2014,2022,1,1,1
肇庆市,2,2014,2023,1,1,1
江门市,2,2014,2008,0,0,1
江门市,2,2014,2009,0,0,1
江门市,2,2014,2010,0,0,1
江门市,2,2014,2011,0,0,1
江门市,2,2014,2012,0,0,1
江门市,2,2014,2013,0,0,1
江门市,2,2014,2014,1,1,1
江门市,2,2014,2015,1,1,1
江门市,2,2014,2016,1,1,1
江门市,2,2014,2017,1,1,1
江门市,2,2014,2018,1,1,1
江门市,2,2014,2019,1,1,1
江门市,2,2014,2020,1,1,1
江门市,2,2014,2021,1,1,1
江门市,2,2014,2022,1,1,1
江门市,2,2014,2023,1,1,1
茂名市,2,2014,2008,0,0,1
茂名市,2,2014,2009,0,0,1
茂名市,2,2014,2010,0,0,1
茂名市,2,2014,2011,0,0,1
茂名市,2,2014,2012,0,0,1
茂名市,2,2014,2013,0,0,1
茂名市,2,2014,2014,1,1,1
茂名市,2,2014,2015,1,1,1
茂名市,2,2014,2016,1,1,1
茂名市,2,2014,2017,1,1,1
茂名市,2,2014,2018,1,1,1
茂名市,2,2014,2019,1,1,1
茂名市,2,2014,2020,1,1,1
茂名市,2,2014,2021,1,1,1
茂名市,2,2014,2022,1,1,1
茂名市,2,2014,2023,1,1,1
桂林市,2,2014,2008,0,0,1
桂林市,2,2014,2009,0,0,1
桂林市,2,2014,2010,0,0,1
桂林市,2,2014,2011,0,0,1
桂林市,2,2014,2012,0,0,1
桂林市,2,2014,2013,0,0,1
桂林市,2,2014,2014,1,1,1
桂林市,2,2014,2015,1,1,1
桂林市,2,2014,2016,1,1,1
桂林市,2,2014,2017,1,1,1
桂林市,2,2014,2018,1,1,1
桂林市,2,2014,2019,1,1,1
桂林市,2,2014,2020,1,1,1
桂林市,2,2014,2021,1,1,1
桂林市,2,2014,2022,1,1,1
桂林市,2,2014,2023,1,1,1
北海市,2,2014,2008,0,0,1
北海市,2,2014,2009,0,0,1
北海市,2,2014,2010,0,0,1
北海市,2,2014,2011,0,0,1
北海市,2,2014,2012,0,0,1
北海市,2,2014,2013,0,0,1
北海市,2,2014,2014,1,1,1
北海市,2,2014,2015,1,1,1
北海市,2,2014,2016,1,1,1
北海市,2,2014,2017,1,1,1
北海市,2,2014,2018,1,1,1
北海市,2,2014,2019,1,1,1
北海市,2,2014,2020,1,1,1
北海市,2,2014,2021,1,1,1
北海市,2,2014,2022,1,1,1
北海市,2,2014,2023,1,1,1
梧州市,2,2014,2008,0,0,1
梧州市,2,2014,2009,0,0,1
梧州市,2,2014,2010,0,0,1
梧州市,2,2014,2011,0,0,1
梧州市,2,2014,2012,0,0,1
梧州市,2,2014,2013,0,0,1
梧州市,2,2014,2014,1,1,1
梧州市,2,2014,2015,1,1,1
梧州市,2,2014,2016,1,1,1
梧州市,2,2014,2017,1,1,1
梧州市,2,2014,2018,1,1,1
梧州市,2,2014,2019,1,1,1
梧州市,2,2014,2020,1,1,1
梧州市,2,2014,2021,1,1,1
梧州市,2,2014,2022,1,1,1
梧州市,2,2014,2023,1,1,1
泸州市,2,2014,2008,0,0,1
泸州市,2,2014,2009,0,0,1
泸州市,2,2014,2010,0,0,1
泸州市,2,2014,2011,0,0,1
泸州市,2,2014,2012,0,0,1
泸州市,2,2014,2013,0,0,1
泸州市,2,2014,2014,1,1,1
泸州市,2,2014,2015,1,1,1
泸州市,2,2014,2016,1,1,1
泸州市,2,2014,2017,1,1,1
泸州市,2,2014,2018,1,1,1
泸州市,2,2014,2019,1,1,1
泸州市,2,2014,2020,1,1,1
泸州市,2,2014,2021,1,1,1
泸州市,2,2014,2022,1,1,1
泸州市,2,2014,2023,1,1,1
南充市,2,2014,2008,0,0,1
南充市,2,2014,2009,0,0,1
南充市,2,2014,2010,0,0,1
南充市,2,2014,2011,0,0,1
南充市,2,2014,2012,0,0,1
南充市,2,2014,2013,0,0,1
南充市,2,2014,2014,1,1,1
南充市,2,2014,2015,1,1,1
南充市,2,2014,2016,1,1,1
南充市,2,2014,2017,1,1,1
南充市,2,2014,2018,1,1,1
南充市,2,2014,2019,1,1,1
南充市,2,2014,2020,1,1,1
南充市,2,2014,2021,1,1,1
南充市,2,2014,2022,1,1,1
南充市,2,2014,2023,1,1,1
遂宁市,2,2014,2008,0,0,1
遂宁市,2,2014,2009,0,0,1
遂宁市,2,2014,2010,0,0,1
遂宁市,2,2014,2011,0,0,1
遂宁市,2,2014,2012,0,0,1
遂宁市,2,2014,2013,0,0,1
遂宁市,2,2014,2014,1,1,1
遂宁市,2,2014,2015,1,1,1
遂宁市,2,2014,2016,1,1,1
遂宁市,2,2014,2017,1,1,1
遂宁市,2,2014,2018,1,1,1
遂宁市,2,2014,2019,1,1,1
遂宁市,2,2014,2020,1,1,1
遂宁市,2,2014,2021,1,1,1
遂宁市,2,2014,2022,1,1,1
遂宁市,2,2014,2023,1,1,1
宜宾市,2,2014,2008,0,0,1
宜宾市,2,2014,2009,0,0,1
宜宾市,2,2014,2010,0,0,1
宜宾市,2,2014,2011,0,0,1
宜宾市,2,2014,2012,0,0,1
宜宾市,2,2014,2013,0,0,1
宜宾市,2,2014,2014,1,1,1
宜宾市,2,2014,2015,1,1,1
宜宾市,2,2014,2016,1,1,1
宜宾市,2,2014,2017,1,1,1
宜宾市,2,2014,2018,1,1,1
宜宾市,2,2014,2019,1,1,1
宜宾市,2,2014,2020,1,1,1
宜宾市,2,2014,2021,1,1,1
宜宾市,2,2014,2022,1,1,1
宜宾市,2,2014,2023,1,1,1
德阳市,2,2014,2008,0,0,1
德阳市,2,2014,2009,0,0,1
德阳市,2,2014,2010,0,0,1
德阳市,2,2014,2011,0,0,1
德阳市,2,2014,2012,0,0,1
德阳市,2,2014,2013,0,0,1
德阳市,2,2014,2014,1,1,1
德阳市,2,2014,2015,1,1,1
德阳市,2,2014,2016,1,1,1
德阳市,2,2014,2017,1,1,1
德阳市,2,2014,2018,1,1,1
德阳市,2,2014,2019,1,1,1
德阳市,2,2014,2020,1,1,1
德阳市,2,2014,2021,1,1,1
德阳市,2,2014,2022,1,1,1
德阳市,2,2014,2023,1,1,1
攀枝花市,2,2014,2008,0,0,1
攀枝花市,2,2014,2009,0,0,1
攀枝花市,2,2014,2010,0,0,1
攀枝花市,2,2014,2011,0,0,1
攀枝花市,2,2014,2012,0,0,1
攀枝花市,2,2014,2013,0,0,1
攀枝花市,2,2014,2014,1,1,1
攀枝花市,2,2014,2015,1,1,1
攀枝花市,2,2014,2016,1,1,1
攀枝花市,2,2014,2017,1,1,1
攀枝花市,2,2014,2018,1,1,1
攀枝花市,2,2014,2019,1,1,1
攀枝花市,2,2014,2020,1,1,1
攀枝花市,2,2014,2021,1,1,1
攀枝花市,2,2014,2022,1,1,1
攀枝花市,2,2014,2023,1,1,1
六盘水市,2,2014,2008,0,0,1
六盘水市,2,2014,2009,0,0,1
六盘水市,2,2014,2010,0,0,1
六盘水市,2,2014,2011,0,0,1
六盘水市,2,2014,2012,0,0,1
六盘水市,2,2014,2013,0,0,1
六盘水市,2,2014,2014,1,1,1
六盘水市,2,2014,2015,1,1,1
六盘水市,2,2014,2016,1,1,1
六盘水市,2,2014,2017,1,1,1
六盘水市,2,2014,2018,1,1,1
六盘水市,2,2014,2019,1,1,1
六盘水市,2,2014,2020,1,1,1
六盘水市,2,2014,2021,1,1,1
六盘水市,2,2014,2022,1,1,1
六盘水市,2,2014,2023,1,1,1
安顺市,2,2014,2008,0,0,1
安顺市,2,2014,2009,0,0,1
安顺市,2,2014,2010,0,0,1
安顺市,2,2014,2011,0,0,1
安顺市,2,2014,2012,0,0,1
安顺市,2,2014,2013,0,0,1
安顺市,2,2014,2014,1,1,1
安顺市,2,2014,2015,1,1,1
安顺市,2,2014,2016,1,1,1
安顺市,2,2014,2017,1,1,1
安顺市,2,2014,2018,1,1,1
安顺市,2,2014,2019,1,1,1
安顺市,2,2014,2020,1,1,1
安顺市,2,2014,2021,1,1,1
安顺市,2,2014,2022,1,1,1
安顺市,2,2014,2023,1,1,1
曲靖市,2,2014,2008,0,0,1
曲靖市,2,2014,2009,0,0,1
曲靖市,2,2014,2010,0,0,1
曲靖市,2,2014,2011,0,0,1
曲靖市,2,2014,2012,0,0,1
曲靖市,2,2014,2013,0,0,1
曲靖市,2,2014,2014,1,1,1
曲靖市,2,2014,2015,1,1,1
曲靖市,2,2014,2016,1,1,1
曲靖市,2,2014,2017,1,1,1
曲靖市,2,2014,2018,1,1,1
曲靖市,2,2014,2019,1,1,1
曲靖市,2,2014,2020,1,1,1
曲靖市,2,2014,2021,1,1,1
曲靖市,2,2014,2022,1,1,1
曲靖市,2,2014,2023,1,1,1
大理白族自治州,2,2014,2008,0,0,1
大理白族自治州,2,2014,2009,0,0,1
大理白族自治州,2,2014,2010,0,0,1
大理白族自治州,2,2014,2011,0,0,1
大理白族自治州,2,2014,2012,0,0,1
大理白族自治州,2,2014,2013,0,0,1
大理白族自治州,2,2014,2014,1,1,1
大理白族自治州,2,2014,2015,1,1,1
大理白族自治州,2,2014,2016,1,1,1
大理白族自治州,2,2014,2017,1,1,1
大理白族自治州,2,2014,2018,1,1,1
大理白族自治州,2,2014,2019,1,1,1
大理白族自治州,2,2014,2020,1,1,1
大理白族自治州,2,2014,2021,1,1,1
大理白族自治州,2,2014,2022,1,1,1
大理白族自治州,2,2014,2023,1,1,1
红河哈尼族彝族自治州,2,2014,2008,0,0,1
红河哈尼族彝族自治州,2,2014,2009,0,0,1
红河哈尼族彝族自治州,2,2014,2010,0,0,1
红河哈尼族彝族自治州,2,2014,2011,0,0,1
红河哈尼族彝族自治州,2,2014,2012,0,0,1
红河哈尼族彝族自治州,2,2014,2013,0,0,1
红河哈尼族彝族自治州,2,2014,2014,1,1,1
红河哈尼族彝族自治州,2,2014,2015,1,1,1
红河哈尼族彝族自治州,2,2014,2016,1,1,1
红河哈尼族彝族自治州,2,2014,2017,1,1,1
红河哈尼族彝族自治州,2,2014,2018,1,1,1
红河哈尼族彝族自治州,2,2014,2019,1,1,1
红河哈尼族彝族自治州,2,2014,2020,1,1,1
红河哈尼族彝族自治州,2,2014,2021,1,1,1
红河哈尼族彝族自治州,2,2014,2022,1,1,1
红河哈尼族彝族自治州,2,2014,2023,1,1,1
宝鸡市,2,2014,2008,0,0,1
宝鸡市,2,2014,2009,0,0,1
宝鸡市,2,2014,2010,0,0,1
宝鸡市,2,2014,2011,0,0,1
宝鸡市,2,2014,2012,0,0,1
宝鸡市,2,2014,2013,0,0,1
宝鸡市,2,2014,2014,1,1,1
宝鸡市,2,2014,2015,1,1,1
宝鸡市,2,2014,2016,1,1,1
宝鸡市,2,2014,2017,1,1,1
宝鸡市,2,2014,2018,1,1,1
宝鸡市,2,2014,2019,1,1,1
宝鸡市,2,2014,2020,1,1,1
宝鸡市,2,2014,2021,1,1,1
宝鸡市,2,2014,2022,1,1,1
宝鸡市,2,2014,2023,1,1,1
渭南市,2,2014,2008,0,0,1
渭南市,2,2014,2009,0,0,1
渭南市,2,2014,2010,0,0,1
渭南市,2,2014,2011,0,0,1
渭南市,2,2014,2012,0,0,1
渭南市,2,2014,2013,0,0,1
渭南市,2,2014,2014,1,1,1
渭南市,2,2014,2015,1,1,1
渭南市,2,2014,2016,1,1,1
渭南市,2,2014,2017,1,1,1
渭南市,2,2014,2018,1,1,1
渭南市,2,2014,2019,1,1,1
渭南市,2,2014,2020,1,1,1
渭南市,2,2014,2021,1,1,1
渭南市,2,2014,2022,1,1,1
渭南市,2,2014,2023,1,1,1
汉中市,2,2014,2008,0,0,1
汉中市,2,2014,2009,0,0,1
汉中市,2,2014,2010,0,0,1
汉中市,2,2014,2011,0,0,1
汉中市,2,2014,2012,0,0,1
汉中市,2,2014,2013,0,0,1
汉中市,2,2014,2014,1,1,1
汉中市,2,2014,2015,1,1,1
汉中市,2,2014,2016,1,1,1
汉中市,2,2014,2017,1,1,1
汉中市,2,2014,2018,1,1,1
汉中市,2,2014,2019,1,1,1
汉中市,2,2014,2020,1,1,1
汉中市,2,2014,2021,1,1,1
汉中市,2,2014,2022,1,1,1
汉中市,2,2014,2023,1,1,1
铜川市,2,2014,2008,0,0,1
铜川市,2,2014,2009,0,0,1
铜川市,2,2014,2010,0,0,1
铜川市,2,2014,2011,0,0,1
铜川市,2,2014,2012,0,0,1
铜川市,2,2014,2013,0,0,1
铜川市,2,2014,2014,1,1,1
铜川市,2,2014,2015,1,1,1
铜川市,2,2014,2016,1,1,1
铜川市,2,2014,2017,1,1,1
铜川市,2,2014,2018,1,1,1
铜川市,2,2014,2019,1,1,1
铜川市,2,2014,2020,1,1,1
铜川市,2,2014,2021,1,1,1
铜川市,2,2014,2022,1,1,1
铜川市,2,2014,2023,1,1,1
天水市,2,2014,2008,0,0,1
天水市,2,2014,2009,0,0,1
天水市,2,2014,2010,0,0,1
天水市,2,2014,2011,0,0,1
天水市,2,2014,2012,0,0,1
天水市,2,2014,2013,0,0,1
天水市,2,2014,2014,1,1,1
天水市,2,2014,2015,1,1,1
天水市,2,2014,2016,1,1,1
天水市,2,2014,2017,1,1,1
天水市,2,2014,2018,1,1,1
天水市,2,2014,2019,1,1,1
天水市,2,2014,2020,1,1,1
天水市,2,2014,2021,1,1,1
天水市,2,2014,2022,1,1,1
天水市,2,2014,2023,1,1,1
嘉峪关市,2,2014,2008,0,0,1
嘉峪关市,2,2014,2009,0,0,1
嘉峪关市,2,2014,2010,0,0,1
嘉峪关市,2,2014,2011,0,0,1
嘉峪关市,2,2014,2012,0,0,1
嘉峪关市,2,2014,2013,0,0,1
嘉峪关市,2,2014,2014,1,1,1
嘉峪关市,2,2014,2015,1,1,1
嘉峪关市,2,2014,2016,1,1,1
嘉峪关市,2,2014,2017,1,1,1
嘉峪关市,2,2014,2018,1,1,1
嘉峪关市,2,2014,2019,1,1,1
嘉峪关市,2,2014,2020,1,1,1
嘉峪关市,2,2014,2021,1,1,1
嘉峪关市,2,2014,2022,1,1,1
嘉峪关市,2,2014,2023,1,1,1
张掖市,2,2014,2008,0,0,1
张掖市,2,2014,2009,0,0,1
张掖市,2,2014,2010,0,0,1
张掖市,2,2014,2011,0,0,1
张掖市,2,2014,2012,0,0,1
张掖市,2,2014,2013,0,0,1
张掖市,2,2014,2014,1,1,1
张掖市,2,2014,2015,1,1,1
张掖市,2,2014,2016,1,1,1
张掖市,2,2014,2017,1,1,1
张掖市,2,2014,2018,1,1,1
张掖市,2,2014,2019,1,1,1
张掖市,2,2014,2020,1,1,1
张掖市,2,2014,2021,1,1,1
张掖市,2,2014,2022,1,1,1
张掖市,2,2014,2023,1,1,1
石嘴山市,2,2014,2008,0,0,1
石嘴山市,2,2014,2009,0,0,1
石嘴山市,2,2014,2010,0,0,1
石嘴山市,2,2014,2011,0,0,1
石嘴山市,2,2014,2012,0,0,1
石嘴山市,2,2014,2013,0,0,1
石嘴山市,2,2014,2014,1,1,1
石嘴山市,2,2014,2015,1,1,1
石嘴山市,2,2014,2016,1,1,1
石嘴山市,2,2014,2017,1,1,1
石嘴山市,2,2014,2018,1,1,1
石嘴山市,2,2014,2019,1,1,1
石嘴山市,2,2014,2020,1,1,1
石嘴山市,2,2014,2021,1,1,1
石嘴山市,2,2014,2022,1,1,1
石嘴山市,2,2014,2023,1,1,1
吴忠市,2,2014,2008,0,0,1
吴忠市,2,2014,2009,0,0,1
吴忠市,2,2014,2010,0,0,1
吴忠市,2,2014,2011,0,0,1
吴忠市,2,2014,2012,0,0,1
吴忠市,2,2014,2013,0,0,1
吴忠市,2,2014,2014,1,1,1
吴忠市,2,2014,2015,1,1,1
吴忠市,2,2014,2016,1,1,1
吴忠市,2,2014,2017,1,1,1
吴忠市,2,2014,2018,1,1,1
吴忠市,2,2014,2019,1,1,1
吴忠市,2,2014,2020,1,1,1
吴忠市,2,2014,2021,1,1,1
吴忠市,2,2014,2022,1,1,1
吴忠市,2,2014,2023,1,1,1
哈密市,2,2014,2008,0,0,1
哈密市,2,2014,2009,0,0,1
哈密市,2,2014,2010,0,0,1
哈密市,2,2014,2011,0,0,1
哈密市,2,2014,2012,0,0,1
哈密市,2,2014,2013,0,0,1
哈密市,2,2014,2014,1,1,1
哈密市,2,2014,2015,1,1,1
哈密市,2,2014,2016,1,1,1
哈密市,2,2014,2017,1,1,1
哈密市,2,2014,2018,1,1,1
哈密市,2,2014,2019,1,1,1
哈密市,2,2014,2020,1,1,1
哈密市,2,2014,2021,1,1,1
哈密市,2,2014,2022,1,1,1
哈密市,2,2014,2023,1,1,1
库尔勒市,2,2014,2008,0,0,1
库尔勒市,2,2014,2009,0,0,1
库尔勒市,2,2014,2010,0,0,1
库尔勒市,2,2014,2011,0,0,1
